#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-04-16T12:48:33 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-16T12:48:33	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/ApJS/180/54/table4	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable
#INFO	MaxTuples=50000	

#RESOURCE=yCat_21800054
#Name: J/ApJS/180/54
#Title: Globular cluster candidates in ACS Virgo survey. (Jordan+, 2009)
#INFO	ivoid=ivo://cds.vizier/j/apjs/180/54	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/180/54	    IVOID of underlying data collection
#INFO	creator=Jordan A.	    First author or institution
#INFO	cites=bibcode:2009ApJS..180...54J	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2009	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/180/54	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21800054	    Dataset identifier that can be used for citation
#INFO	publication_date=2013-07-15	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_180_54_table4:
#Name: J/ApJS/180/54/table4
#Title: Photometric and structural catalog of sources
#Column	VCC	(I4)	Virgo Cluster Catalog number (1)	[ucd=meta.id.parent]
#Column	RAJ2000	(F11.7)	Right Ascension in decimal degrees (J2000) (2)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F11.7)	Declination in decimal degrees (J2000) (2)	[ucd=pos.eq.dec;meta.main]
#Column	GDist	(F7.3)	Galactocentric distance	[ucd=pos.angDistance]
#Column	zmag	(F6.3)	Model HST/ACS F850LP band magnitude (3)	[ucd=phot.mag;em.opt.I]
#Column	zamag	(F6.3)	Average HST/ACS F850LP band correction aperture magnitude (4)	[ucd=phot.mag;em.opt.I]
#Column	gmag	(F6.3)	Model HST/ACS F475W band magnitude (3)	[ucd=phot.mag;em.opt.B]
#Column	gamag	(F6.3)	Average HST/ACS F475W band correction aperture magnitude (4)	[ucd=phot.mag;em.opt.B]
#Column	rhz	(F7.4)	Best-fit HST/ACS F850LP band half-light radius	[ucd=phys.angSize;src]
#Column	rhg	(F7.4)	Best-fit HST/ACS F475W band half-light radius	[ucd=phys.angSize;src]
#Column	pGC	(F5.2)	Probability source is a Globular Cluster (5)	[ucd=stat.fit.goodness]
#Column	E(B-V)	(F6.3)	Foreground E(B-V) assumed (6)	[ucd=phot.color.excess]
VCC	RAJ2000	DEJ2000	GDist	zmag	zamag	gmag	gamag	rhz	rhg	pGC	E(B-V)
1242	187.4770924	+14.0767312	 32.246	21.889	21.884	22.882	22.863	 0.0367	 0.0329	 1.00	 0.042
1242	187.4641874	+14.0655149	 33.287	23.149	23.120	23.913	23.923	 0.0378	 0.0461	 0.96	 0.042
1242	187.4639884	+14.0712814	 33.432	20.017	20.047	21.282	21.337	 0.0426	 0.0467	 1.00	 0.042
1242	187.4793520	+14.0757247	 33.475	21.802	21.921	22.580	22.744	 0.0911	 0.0940	 0.84	 0.042
1242	187.4649617	+14.0636964	 33.698	21.443	21.401	22.797	22.754	 0.0239	 0.0327	 1.00	 0.042
1242	187.4803612	+14.0622557	 34.021	24.766	24.714	25.667	25.618	 0.0327	 0.0310	 0.74	 0.042
1242	187.4734908	+14.0783329	 34.968	23.276	23.227	24.313	24.275	 0.0277	 0.0269	 0.98	 0.042
1242	187.4637416	+14.0653152	 35.000	20.052	20.044	21.403	21.403	 0.0349	 0.0372	 1.00	 0.042
1242	187.4758279	+14.0785541	 36.937	22.408	22.355	23.700	23.653	 0.0180	 0.0276	 1.00	 0.042
1242	187.4645960	+14.0625035	 37.169	22.600	22.553	23.810	23.773	 0.0378	 0.0358	 1.00	 0.042
1242	187.4838501	+14.0672378	 37.634	21.943	21.910	23.346	23.319	 0.0328	 0.0272	 1.00	 0.042
1242	187.4637282	+14.0635790	 37.637	23.381	23.457	24.466	24.508	 0.0540	 0.0359	 0.94	 0.042
1242	187.4747581	+14.0791406	 38.255	23.679	23.749	24.868	24.849	 0.0680	 0.0488	 0.66	 0.042
1242	187.4844942	+14.0706827	 40.245	23.606	23.649	25.042	25.032	 0.0531	 0.0445	 0.88	 0.042
1242	187.4619405	+14.0721125	 41.156	23.207	23.195	24.150	24.135	 0.0509	 0.0454	 0.95	 0.042
1242	187.4811526	+14.0600162	 41.693	21.290	21.306	22.423	22.494	 0.0439	 0.0449	 1.00	 0.042
1242	187.4816845	+14.0601239	 42.676	24.520	24.478	25.599	25.578	 0.0240	 0.0263	 0.78	 0.042
1242	187.4753738	+14.0803208	 42.823	22.096	22.108	23.081	23.091	 0.0402	 0.0427	 1.00	 0.042
1242	187.4858092	+14.0678484	 44.253	23.917	23.987	25.059	25.099	 0.0567	 0.0512	 0.64	 0.042
1242	187.4855753	+14.0718073	 44.813	23.382	23.618	24.488	24.499	 0.0877	 0.0576	 0.55	 0.042
1242	187.4682319	+14.0568785	 45.655	21.534	21.509	22.468	22.447	 0.0283	 0.0271	 1.00	 0.042
1242	187.4859451	+14.0718112	 46.085	21.452	21.430	22.820	22.803	 0.0307	 0.0315	 1.00	 0.042
1242	187.4675169	+14.0806993	 47.723	21.298	21.386	22.262	22.328	 0.0616	 0.0599	 1.00	 0.042
1242	187.4785721	+14.0810703	 48.619	22.321	22.287	23.256	23.242	 0.0281	 0.0311	 1.00	 0.042
1242	187.4857306	+14.0751497	 49.767	21.936	21.864	23.764	23.715	 0.0123	 0.0192	 0.56	 0.042
1242	187.4700271	+14.0550752	 49.995	21.526	21.532	22.573	22.583	 0.0354	 0.0344	 1.00	 0.042
1242	187.4591519	+14.0647032	 50.921	22.289	22.269	23.322	23.298	 0.0397	 0.0408	 1.00	 0.042
1242	187.4636541	+14.0577614	 51.300	22.156	22.112	23.238	23.210	 0.0237	 0.0261	 1.00	 0.042
1242	187.4644595	+14.0558918	 54.992	23.700	23.648	24.519	24.502	 0.0232	 0.0292	 0.96	 0.042
1242	187.4860936	+14.0594073	 56.022	23.406	23.379	24.329	24.310	 0.0342	 0.0392	 0.97	 0.042
1242	187.4894112	+14.0683190	 56.752	22.553	22.519	23.410	23.366	 0.0272	 0.0294	 1.00	 0.042
1242	187.4753378	+14.0528921	 57.142	23.583	23.558	24.638	24.626	 0.0483	 0.0454	 0.90	 0.042
1242	187.4894987	+14.0699430	 57.226	23.939	23.982	25.193	25.172	 0.0433	 0.0391	 0.87	 0.042
1242	187.4851363	+14.0796852	 57.737	22.050	22.028	23.345	23.327	 0.0299	 0.0261	 1.00	 0.042
1242	187.4782216	+14.0532492	 58.101	23.488	23.490	24.356	24.388	 0.0396	 0.0469	 0.94	 0.042
1242	187.4897919	+14.0691954	 58.108	23.422	23.478	24.324	24.360	 0.0449	 0.0484	 0.93	 0.042
1242	187.4801907	+14.0537368	 58.947	23.076	23.100	24.074	24.088	 0.0484	 0.0495	 0.96	 0.042
1242	187.4767715	+14.0846470	 59.041	22.844	22.838	23.828	23.958	 0.0589	 0.0731	 0.84	 0.042
1242	187.4562399	+14.0674515	 59.239	23.196	23.150	23.992	23.977	 0.0257	 0.0307	 0.98	 0.042
1242	187.4852934	+14.0564179	 61.041	21.091	21.125	21.956	21.988	 0.0412	 0.0403	 1.00	 0.042
1242	187.4857913	+14.0561782	 62.855	24.303	24.394	25.664	25.656	 0.0640	 0.0283	 0.69	 0.042
1242	187.4547536	+14.0657801	 65.108	24.444	24.411	25.117	25.106	 0.0439	 0.0480	 0.64	 0.042
1242	187.4666770	+14.0514083	 65.981	23.153	23.161	24.277	24.344	 0.0450	 0.0560	 0.95	 0.042
1242	187.4876349	+14.0566789	 66.344	22.100	22.076	23.378	23.347	 0.0336	 0.0378	 1.00	 0.042
1242	187.4913426	+14.0615338	 68.413	24.503	24.504	25.436	25.398	 0.0427	 0.0479	 0.64	 0.042
1242	187.4927496	+14.0700584	 68.588	23.610	23.633	24.581	24.611	 0.0453	 0.0477	 0.90	 0.042
1242	187.4920065	+14.0741411	 68.745	22.218	22.200	23.215	23.254	 0.0497	 0.0455	 1.00	 0.042
1242	187.4726683	+14.0485367	 72.322	23.855	23.815	24.608	24.582	 0.0460	 0.0328	 0.91	 0.042
1242	187.4524717	+14.0665215	 72.650	24.363	24.412	26.006	25.956	 0.0479	 0.0151	 0.86	 0.042
1242	187.4515348	+14.0725529	 76.850	22.488	22.472	23.421	23.390	 0.0367	 0.0361	 1.00	 0.042
1242	187.4512800	+14.0753920	 80.199	22.475	22.549	23.741	23.828	 0.0580	 0.0566	 0.98	 0.042
1242	187.4612107	+14.0877360	 80.444	24.694	24.653	25.742	25.786	 0.0200	 0.0430	 0.77	 0.042
1242	187.4915895	+14.0830864	 82.766	21.900	21.983	23.207	23.277	 0.0619	 0.0572	 0.99	 0.042
1242	187.4606630	+14.0477700	 86.857	21.909	22.190	23.619	23.683	 0.1081	 0.0863	 0.71	 0.042
1242	187.4851038	+14.0900892	 87.801	22.719	22.685	23.581	23.604	 0.0324	 0.0354	 1.00	 0.042
1242	187.4509243	+14.0802376	 88.205	21.808	21.807	23.043	23.022	 0.0359	 0.0344	 1.00	 0.042
1242	187.4488638	+14.0611937	 88.988	23.063	23.039	24.025	24.015	 0.0383	 0.0410	 0.97	 0.042
1242	187.4957272	+14.0561694	 90.651	23.030	23.038	23.965	23.942	 0.0357	 0.0478	 0.97	 0.042
1242	187.4457572	+14.0666490	 95.959	24.243	24.184	24.882	24.870	 0.0226	 0.0453	 0.88	 0.042
1242	187.4781755	+14.0949520	 96.380	24.785	24.740	25.739	25.738	 0.0442	 0.0279	 0.72	 0.042
1242	187.4741966	+14.0957208	 97.609	22.439	22.587	23.826	23.836	 0.0652	 0.0306	 1.00	 0.042
1242	187.4995681	+14.0792837	 99.862	22.701	22.772	23.615	23.721	 0.0498	 0.0561	 0.98	 0.042
1242	187.4889986	+14.0449586	101.574	21.860	21.922	23.057	23.035	 0.0455	 0.0371	 1.00	 0.042
1242	187.4987480	+14.0479287	116.333	23.220	23.172	24.052	24.046	 0.0185	 0.0363	 0.98	 0.042
1242	187.4473059	+14.0914971	122.199	24.335	24.359	25.367	25.388	 0.0088	 0.0386	 0.81	 0.042
1242	187.4833324	+14.1013686	123.109	22.031	22.079	23.155	23.257	 0.0488	 0.0475	 1.00	 0.042
 784	186.3118579	+15.6064869	  3.711	23.030	22.971	23.843	23.797	 0.0290	 0.0356	 0.98	 0.024
 784	186.3127851	+15.6059938	  6.871	22.942	22.891	23.841	23.792	 0.0176	 0.0274	 1.00	 0.024
 784	186.3134460	+15.6070184	  6.881	23.233	23.162	24.249	24.199	 0.0233	 0.0227	 0.96	 0.024
 784	186.3135950	+15.6072163	  7.248	23.191	23.154	24.445	24.435	 0.0389	 0.0358	 0.97	 0.024
 784	186.3098622	+15.6089844	  7.931	22.643	22.578	23.856	23.808	 0.0269	 0.0307	 1.00	 0.024
 784	186.3099280	+15.6057839	  8.196	22.986	22.915	24.207	24.196	 0.0267	 0.0124	 1.00	 0.024
 784	186.3123341	+15.6042853	 11.790	23.890	23.884	24.594	24.592	 0.0281	 0.0266	 0.95	 0.024
 784	186.3134421	+15.6102010	 11.904	23.298	23.242	24.637	24.595	 0.0224	 0.0223	 0.95	 0.024
 784	186.3147867	+15.6088160	 12.339	22.749	22.695	23.795	23.761	 0.0269	 0.0243	 1.00	 0.024
 784	186.3085264	+15.6051906	 13.211	23.556	23.541	24.510	24.487	 0.0267	 0.0352	 0.97	 0.024
 784	186.3074365	+15.6062722	 14.771	23.562	23.513	25.077	25.055	 0.0227	 0.0133	 0.80	 0.024
 784	186.3135935	+15.6037092	 15.305	23.354	23.384	24.495	24.461	 0.0475	 0.0356	 0.94	 0.024
 784	186.3150948	+15.6040636	 17.428	23.197	23.136	24.413	24.364	 0.0375	 0.0334	 0.97	 0.024
 784	186.3131379	+15.6123545	 18.483	23.376	23.367	24.540	24.490	 0.0323	 0.0316	 0.97	 0.024
 784	186.3125132	+15.6024086	 18.513	21.279	21.251	22.474	22.439	 0.0344	 0.0331	 1.00	 0.024
 784	186.3074549	+15.6037066	 19.491	24.411	24.536	26.005	25.959	 0.0580	 0.0266	 0.66	 0.024
 784	186.3161316	+15.6107199	 19.843	22.971	22.934	23.913	23.873	 0.0375	 0.0343	 1.00	 0.024
 784	186.3112610	+15.6018502	 20.218	22.991	23.005	23.878	23.872	 0.0480	 0.0409	 1.00	 0.024
 784	186.3169407	+15.6095766	 20.296	24.312	24.300	25.300	25.294	 0.0340	 0.0118	 0.83	 0.024
 784	186.3085623	+15.6021223	 21.782	23.186	23.152	24.229	24.196	 0.0286	 0.0319	 0.98	 0.024
 784	186.3155949	+15.6026885	 22.249	21.292	21.381	22.375	22.504	 0.0354	 0.0312	 1.00	 0.024
 784	186.3136768	+15.6015474	 22.584	23.213	23.290	24.926	24.903	 0.0541	 0.0263	 0.96	 0.024
 784	186.3075684	+15.6024178	 22.738	22.581	22.559	23.692	23.658	 0.0340	 0.0287	 1.00	 0.024
 784	186.3180786	+15.6081106	 22.855	22.186	22.147	23.161	23.137	 0.0286	 0.0334	 1.00	 0.024
 784	186.3052491	+15.6094238	 22.860	23.081	23.028	23.975	23.965	 0.0378	 0.0367	 0.97	 0.024
 784	186.3109747	+15.6140188	 23.679	22.239	22.240	23.256	23.236	 0.0560	 0.0442	 1.00	 0.024
 784	186.3046090	+15.6078619	 23.999	23.029	23.031	24.468	24.467	 0.0357	 0.0268	 0.98	 0.024
 784	186.3068256	+15.6125926	 24.612	22.368	22.364	23.830	23.826	 0.0358	 0.0335	 1.00	 0.024
 784	186.3174554	+15.6037013	 24.634	23.678	23.609	25.181	25.235	 0.0231	 0.0124	 0.76	 0.024
 784	186.3043361	+15.6075162	 24.902	23.738	23.811	25.481	25.437	 0.0516	 0.0320	 0.88	 0.024
 784	186.3179469	+15.6042051	 25.192	21.800	21.810	22.760	22.748	 0.0422	 0.0370	 1.00	 0.024
 784	186.3102844	+15.6143891	 25.303	23.722	23.802	25.071	25.054	 0.0504	 0.0333	 0.88	 0.024
 784	186.3092652	+15.6006170	 25.847	22.795	22.795	24.045	24.030	 0.0425	 0.0374	 1.00	 0.024
 784	186.3183619	+15.6103760	 25.964	24.948	24.886	25.584	25.539	 0.0296	 0.0364	 0.67	 0.024
 784	186.3101131	+15.6150647	 27.826	21.787	22.429	23.529	24.104	 0.0535	 0.0391	 1.00	 0.024
 784	186.3036163	+15.6056542	 28.160	23.029	22.995	24.448	24.412	 0.0329	 0.0298	 0.98	 0.024
 784	186.3181479	+15.6121870	 28.614	21.695	21.657	22.662	22.631	 0.0304	 0.0252	 1.00	 0.024
 784	186.3168324	+15.6010566	 29.523	23.052	23.047	24.197	24.172	 0.0400	 0.0292	 0.98	 0.024
 784	186.3203145	+15.6055666	 31.273	23.933	24.033	25.122	25.097	 0.0601	 0.0286	 0.78	 0.024
 784	186.3038628	+15.6121056	 31.365	24.371	24.307	25.206	25.167	 0.0176	 0.0208	 0.66	 0.024
 784	186.3197667	+15.6037124	 31.645	22.055	22.028	23.313	23.274	 0.0311	 0.0337	 1.00	 0.024
 784	186.3211144	+15.6064109	 33.475	23.491	23.486	24.594	24.558	 0.0353	 0.0246	 0.97	 0.024
 784	186.3186493	+15.6145505	 35.547	23.743	23.767	25.172	25.142	 0.0408	 0.0253	 0.95	 0.024
 784	186.3014640	+15.6054152	 35.645	22.177	22.128	23.377	23.330	 0.0272	 0.0316	 1.00	 0.024
 784	186.3035868	+15.6138418	 35.837	23.799	23.958	25.363	25.381	 0.0687	 0.0103	 0.89	 0.024
 784	186.3217743	+15.6031249	 38.842	22.696	22.688	23.730	23.693	 0.0382	 0.0322	 1.00	 0.024
 784	186.3225076	+15.6004228	 45.757	22.738	22.702	24.001	23.983	 0.0401	 0.0359	 1.00	 0.024
 784	186.3254687	+15.6095697	 48.971	23.073	23.009	24.111	24.066	 0.0206	 0.0254	 0.97	 0.024
 784	186.2978466	+15.6120657	 50.231	25.054	24.989	26.179	26.142	 0.0270	 0.0334	 0.66	 0.024
 784	186.3259364	+15.6032480	 52.256	23.593	23.560	24.913	24.902	 0.0331	 0.0258	 0.97	 0.024
 784	186.3238087	+15.5979024	 54.792	23.241	23.216	23.980	23.993	 0.0412	 0.0391	 0.95	 0.024
 784	186.3001722	+15.6181658	 55.058	23.218	23.176	24.332	24.302	 0.0365	 0.0229	 0.98	 0.024
 784	186.3280764	+15.6094340	 57.850	22.197	22.151	23.542	23.502	 0.0256	 0.0264	 1.00	 0.024
 784	186.3167561	+15.5915803	 59.986	22.424	22.409	23.373	23.352	 0.0344	 0.0293	 1.00	 0.024
 784	186.3001215	+15.6219149	 65.341	22.253	22.297	23.193	23.209	 0.0446	 0.0347	 1.00	 0.024
 784	186.3136900	+15.6270643	 70.971	22.871	22.849	23.689	23.644	 0.0253	 0.0267	 1.00	 0.024
 784	186.3195347	+15.6279659	 78.876	25.031	24.971	26.126	26.080	 0.0293	 0.0354	 0.65	 0.024
 784	186.3342553	+15.6132248	 81.525	22.820	22.848	23.650	23.630	 0.0381	 0.0373	 1.00	 0.024
 784	186.3353075	+15.6066378	 82.540	24.485	24.442	25.133	25.113	 0.0320	 0.0213	 0.84	 0.024
 784	186.2882145	+15.6157541	 86.125	24.624	24.698	25.612	25.604	 0.0657	 0.0239	 0.51	 0.024
 784	186.2972419	+15.6290173	 92.040	24.742	24.788	25.860	25.872	 0.0457	 0.0341	 0.61	 0.024
 784	186.3251955	+15.5837440	 97.679	22.935	22.979	23.865	23.916	 0.0689	 0.0439	 0.92	 0.024
 784	186.3130211	+15.5802697	 98.020	24.880	24.844	25.889	25.883	 0.0480	 0.0338	 0.54	 0.024
 784	186.2750867	+15.5972509	131.552	23.988	24.043	25.560	25.536	 0.0534	 0.0216	 0.88	 0.024
1537	188.5246944	+11.3225860	  5.537	22.666	22.598	23.973	23.925	 0.0223	 0.0229	 1.00	 0.046
1537	188.5229726	+11.3212542	  8.549	21.787	21.807	23.098	23.079	 0.0414	 0.0402	 1.00	 0.046
1537	188.5243429	+11.3190308	  8.688	22.212	22.150	23.460	23.412	 0.0262	 0.0168	 1.00	 0.046
1537	188.5215323	+11.3220519	 13.975	22.869	22.858	24.020	23.996	 0.0228	 0.0148	 0.92	 0.046
1537	188.5270417	+11.3247773	 14.091	21.046	21.046	22.336	22.334	 0.0370	 0.0371	 1.00	 0.046
1537	188.5247780	+11.3172457	 14.443	24.414	24.347	25.458	25.411	 0.0216	 0.0243	 0.84	 0.046
1537	188.5237152	+11.3174944	 14.631	24.411	24.334	25.225	25.177	 0.0155	 0.0368	 0.87	 0.046
1537	188.5304741	+11.3206602	 18.034	24.485	24.434	25.187	25.140	 0.0273	 0.0357	 0.81	 0.046
1537	188.5245064	+11.3159211	 19.304	21.196	21.208	22.565	22.557	 0.0399	 0.0325	 1.00	 0.046
1537	188.5251466	+11.3156913	 19.880	22.987	22.997	24.066	24.028	 0.0407	 0.0159	 1.00	 0.046
1537	188.5253194	+11.3267323	 19.883	24.212	24.211	25.149	25.101	 0.0482	 0.0267	 0.79	 0.046
1537	188.5318021	+11.3193323	 23.593	21.667	21.649	22.803	22.781	 0.0310	 0.0281	 1.00	 0.046
1537	188.5323027	+11.3221826	 24.613	23.007	22.954	24.031	23.982	 0.0339	 0.0354	 0.98	 0.046
1537	188.5193332	+11.3173576	 25.520	21.680	21.687	22.972	22.949	 0.0374	 0.0286	 1.00	 0.046
1537	188.5303200	+11.3159127	 25.800	21.154	21.186	22.023	22.020	 0.0420	 0.0364	 1.00	 0.046
1537	188.5174568	+11.3159091	 33.925	24.908	24.903	25.919	25.872	 0.0288	 0.0271	 0.72	 0.046
1537	188.5154178	+11.3223966	 35.481	23.337	23.345	24.243	24.217	 0.0419	 0.0307	 0.96	 0.046
1537	188.5190634	+11.3293528	 36.866	21.999	22.019	23.034	23.096	 0.0499	 0.0546	 1.00	 0.046
1537	188.5303973	+11.3085144	 48.991	23.051	23.030	24.237	24.206	 0.0442	 0.0343	 0.95	 0.046
1537	188.5258361	+11.3075759	 49.116	24.876	24.854	25.377	25.370	 0.0257	 0.0284	 0.74	 0.046
1537	188.5396897	+11.3275807	 55.404	23.126	23.085	23.963	23.935	 0.0397	 0.0391	 0.95	 0.046
1537	188.5302038	+11.3063660	 56.076	20.442	20.446	21.420	21.400	 0.0388	 0.0305	 1.00	 0.046
1537	188.5092957	+11.3178154	 58.150	21.831	21.884	22.847	22.869	 0.0502	 0.0402	 1.00	 0.046
1537	188.5207849	+11.3053230	 59.472	24.219	24.259	25.534	25.487	 0.0473	 0.0187	 0.87	 0.046
1537	188.5317594	+11.3366400	 59.918	22.691	22.658	23.566	23.522	 0.0296	 0.0273	 1.00	 0.046
1537	188.5131099	+11.3331738	 61.119	24.004	23.936	24.901	24.864	 0.0265	 0.0319	 0.94	 0.046
1537	188.5269511	+11.3384762	 62.393	23.074	23.094	24.006	23.989	 0.0471	 0.0403	 0.93	 0.046
1537	188.5396180	+11.3317396	 62.905	24.249	24.218	24.865	24.809	 0.0306	 0.0114	 0.83	 0.046
1537	188.5083194	+11.3120568	 68.712	22.630	22.574	23.466	23.421	 0.0283	 0.0245	 1.00	 0.046
1537	188.5236062	+11.3406012	 70.090	23.839	23.806	24.667	24.649	 0.0364	 0.0405	 0.87	 0.046
1537	188.5196076	+11.3022160	 71.381	22.818	22.776	23.854	23.805	 0.0264	 0.0280	 1.00	 0.046
1537	188.5237886	+11.3000787	 76.297	22.746	22.701	23.452	23.449	 0.0275	 0.0274	 1.00	 0.046
1537	188.5325982	+11.3422010	 79.720	22.586	22.551	23.610	23.564	 0.0382	 0.0320	 1.00	 0.046
1537	188.5333548	+11.2994083	 83.362	21.910	21.935	22.858	22.856	 0.0400	 0.0305	 1.00	 0.046
1537	188.5497122	+11.3271590	 88.400	22.683	22.901	23.867	24.034	 0.0840	 0.0627	 0.54	 0.046
1537	188.5002014	+11.3144218	 92.243	24.023	23.952	25.044	24.998	 0.0145	 0.0176	 0.66	 0.046
1537	188.5268441	+11.3479127	 96.257	22.625	22.597	23.563	23.534	 0.0340	 0.0242	 1.00	 0.046
1537	188.5427261	+11.2986922	101.546	25.039	25.006	25.957	25.929	 0.0220	 0.0349	 0.68	 0.046
1537	188.5110333	+11.2954355	105.745	21.445	21.538	22.457	22.587	 0.0843	 0.0905	 0.95	 0.046
1537	188.5549922	+11.3263359	106.074	24.902	24.945	25.887	25.848	 0.0411	 0.0291	 0.61	 0.046
1537	188.5059440	+11.2983654	107.162	22.921	23.180	24.421	24.396	 0.0923	 0.0437	 0.67	 0.046
1537	188.5500416	+11.3428684	116.822	23.062	23.072	24.132	24.110	 0.0376	 0.0342	 0.97	 0.046
1537	188.5442817	+11.2926055	122.659	23.999	23.991	24.855	24.854	 0.0280	 0.0141	 0.87	 0.046
1537	188.5609923	+11.3288683	128.628	21.334	21.294	22.172	22.138	 0.0214	 0.0193	 1.00	 0.046
1537	188.5486027	+11.2917296	134.064	22.184	22.117	22.897	22.881	 0.0127	 0.0122	 0.56	 0.046
 778	186.3004562	+14.7603766	  7.404	23.085	23.019	23.908	23.874	 0.0266	 0.0333	 0.99	 0.038
 778	186.2994059	+14.7613392	  7.801	22.224	22.177	23.522	23.487	 0.0168	 0.0174	 0.87	 0.038
 778	186.3039040	+14.7603734	 10.694	21.331	21.290	22.305	22.274	 0.0297	 0.0320	 1.00	 0.038
 778	186.2983495	+14.7623641	 10.888	22.718	22.718	24.177	24.150	 0.0363	 0.0258	 1.00	 0.038
 778	186.3045019	+14.7610988	 11.273	21.876	21.823	22.869	22.829	 0.0272	 0.0278	 1.00	 0.038
 778	186.3000898	+14.7651479	 11.700	23.034	22.966	23.706	23.681	 0.0224	 0.0254	 0.98	 0.038
 778	186.2995535	+14.7594919	 11.774	22.760	22.728	23.923	23.908	 0.0348	 0.0314	 1.00	 0.038
 778	186.3046988	+14.7607397	 12.398	24.457	24.394	25.159	25.120	 0.0291	 0.0446	 0.74	 0.038
 778	186.2997852	+14.7652835	 12.595	23.167	23.121	24.082	24.042	 0.0205	 0.0313	 0.99	 0.038
 778	186.3019679	+14.7584845	 13.443	22.974	22.927	24.105	24.078	 0.0230	 0.0179	 1.00	 0.038
 778	186.3011326	+14.7660644	 14.019	21.757	21.706	23.105	23.059	 0.0232	 0.0280	 1.00	 0.038
 778	186.2997414	+14.7658635	 14.543	20.589	20.563	21.804	21.799	 0.0321	 0.0335	 1.00	 0.038
 778	186.2972105	+14.7626742	 14.908	23.568	23.495	24.594	24.551	 0.0237	 0.0370	 0.97	 0.038
 778	186.3040943	+14.7585145	 16.082	22.738	22.690	24.023	23.993	 0.0214	 0.0268	 1.00	 0.038
 778	186.3033449	+14.7580092	 16.403	22.313	22.274	23.309	23.261	 0.0297	 0.0290	 1.00	 0.038
 778	186.3018766	+14.7575408	 16.777	23.368	23.397	25.197	25.154	 0.0384	 0.0255	 0.97	 0.038
 778	186.3048860	+14.7588218	 16.984	20.586	20.550	21.635	21.601	 0.0306	 0.0316	 1.00	 0.038
 778	186.3040142	+14.7670752	 19.730	21.832	21.789	22.894	22.861	 0.0266	 0.0239	 1.00	 0.038
 778	186.3014177	+14.7678139	 20.262	22.350	22.313	23.327	23.284	 0.0289	 0.0331	 1.00	 0.038
 778	186.3021227	+14.7680190	 21.122	23.843	23.863	25.397	25.368	 0.0470	 0.0285	 0.88	 0.038
 778	186.3010549	+14.7681320	 21.490	22.859	23.401	24.547	25.151	 0.0618	 0.0550	 0.89	 0.038
 778	186.3009296	+14.7561714	 21.732	22.648	22.650	24.043	24.015	 0.0563	 0.0488	 0.98	 0.038
 778	186.3063639	+14.7584032	 21.819	21.773	21.739	22.774	22.736	 0.0314	 0.0315	 1.00	 0.038
 778	186.2953476	+14.7636041	 21.903	21.609	21.623	22.952	22.971	 0.0392	 0.0435	 1.00	 0.038
 778	186.3010850	+14.7560110	 22.269	22.044	22.010	23.385	23.350	 0.0268	 0.0267	 1.00	 0.038
 778	186.3073535	+14.7647518	 22.504	21.794	21.798	22.708	22.669	 0.0349	 0.0378	 1.00	 0.038
 778	186.3048639	+14.7566648	 23.119	23.831	23.861	25.108	25.077	 0.0426	 0.0235	 0.94	 0.038
 778	186.3045646	+14.7679860	 23.516	23.627	23.570	24.428	24.432	 0.0323	 0.0218	 0.97	 0.038
 778	186.2996038	+14.7684769	 23.574	22.975	23.020	23.778	23.743	 0.0464	 0.0363	 1.00	 0.038
 778	186.3018032	+14.7687767	 23.764	21.777	21.770	22.697	22.673	 0.0340	 0.0311	 1.00	 0.038
 778	186.3048046	+14.7681094	 24.288	23.250	23.218	24.175	24.141	 0.0368	 0.0162	 0.99	 0.038
 778	186.3050827	+14.7562124	 24.919	22.847	22.887	23.890	23.891	 0.0433	 0.0330	 1.00	 0.038
 778	186.2999262	+14.7691445	 25.628	22.874	22.850	23.842	23.801	 0.0334	 0.0319	 1.00	 0.038
 778	186.3035275	+14.7548715	 27.292	23.306	23.245	24.610	24.615	 0.0241	 0.0133	 0.92	 0.038
 778	186.2960304	+14.7688273	 30.513	23.262	23.308	24.372	24.346	 0.0520	 0.0427	 0.90	 0.038
 778	186.3094138	+14.7584875	 30.706	24.211	24.160	25.127	25.079	 0.0170	 0.0261	 0.86	 0.038
 778	186.2951755	+14.7691649	 33.350	22.876	22.855	23.657	23.659	 0.0311	 0.0368	 1.00	 0.038
